s,p,o
http://kbpedia.org/kko/rc/AutoPartsStore,owl:equivalentClass,http://schema.org/AutoPartsStore
http://kbpedia.org/kko/rc/AutoRentalCompany,owl:equivalentClass,http://schema.org/AutoRental
http://kbpedia.org/kko/rc/AutoRepairShop,owl:equivalentClass,http://schema.org/AutoRepair
http://kbpedia.org/kko/rc/Ayurveda,owl:equivalentClass,http://schema.org/Ayurvedic
http://kbpedia.org/kko/rc/Bacterium,owl:equivalentClass,http://schema.org/Bacteria
http://kbpedia.org/kko/rc/BakeryStore,owl:equivalentClass,http://schema.org/Bakery
http://kbpedia.org/kko/rc/BankAccount,owl:equivalentClass,http://schema.org/BankAccount
http://kbpedia.org/kko/rc/Bar_DrinkingEstablishment,owl:equivalentClass,http://schema.org/BarOrPub
http://kbpedia.org/kko/rc/Barcode,owl:equivalentClass,http://schema.org/Barcode
http://kbpedia.org/kko/rc/Beach,owl:equivalentClass,http://schema.org/Beach
http://kbpedia.org/kko/rc/Bed,owl:equivalentClass,http://schema.org/BedType
http://kbpedia.org/kko/rc/BedAndBreakfast,owl:equivalentClass,http://schema.org/BedAndBreakfast
http://kbpedia.org/kko/rc/BefriendingAnAgent,owl:equivalentClass,http://schema.org/BefriendAction
http://kbpedia.org/kko/rc/BicycleShop,owl:equivalentClass,http://schema.org/BikeStore
http://kbpedia.org/kko/rc/BidOnSale,owl:equivalentClass,http://schema.org/QuoteAction
http://kbpedia.org/kko/rc/BlogPosting,owl:equivalentClass,http://schema.org/BlogPosting
http://kbpedia.org/kko/rc/BloodTest,owl:equivalentClass,http://schema.org/BloodTest
http://kbpedia.org/kko/rc/BodyOfWater,owl:equivalentClass,http://schema.org/BodyOfWater
http://kbpedia.org/kko/rc/BookGeneric,owl:equivalentClass,http://schema.org/Book
http://kbpedia.org/kko/rc/BookSeries,owl:equivalentClass,http://schema.org/BookSeries
http://kbpedia.org/kko/rc/Bookstore,owl:equivalentClass,http://schema.org/BookStore
http://kbpedia.org/kko/rc/BorrowingSomething,owl:equivalentClass,http://schema.org/BorrowAction
http://kbpedia.org/kko/rc/BowlingAlley,owl:equivalentClass,http://schema.org/BowlingAlley
