s,p,o
http://kbpedia.org/kko/rc/Bodyboard,kko:isAbout,http://wikipedia.org/wiki/Bodyboarding
http://kbpedia.org/kko/rc/Bodybuilder,kko:isAbout,http://wikipedia.org/wiki/Bodybuilding
http://kbpedia.org/kko/rc/BookCopy,kko:isAbout,http://wikipedia.org/wiki/Book
http://kbpedia.org/kko/rc/BoosterSeat,kko:isAbout,http://wikipedia.org/wiki/Child_safety_seat
http://kbpedia.org/kko/rc/BrakeDrum,kko:isAbout,http://wikipedia.org/wiki/Drum_brake
http://kbpedia.org/kko/rc/BrazingMachinery,kko:isAbout,http://wikipedia.org/wiki/Brazing
http://kbpedia.org/kko/rc/BreastFeedingEquipment,kko:isAbout,http://wikipedia.org/wiki/Breastfeeding
http://kbpedia.org/kko/rc/Breech_GunPart,kko:isAbout,http://wikipedia.org/wiki/Breechloader
http://kbpedia.org/kko/rc/BrilliantBlue_Color,kko:isAbout,http://wikipedia.org/wiki/Coomassie_Brilliant_Blue
http://kbpedia.org/kko/rc/BrownHairedHuman,kko:isAbout,http://wikipedia.org/wiki/Brown_hair
http://kbpedia.org/kko/rc/BruneiPerson,kko:isAbout,http://wikipedia.org/wiki/Brunei
http://kbpedia.org/kko/rc/BuildingConstructionService,kko:isAbout,http://wikipedia.org/wiki/Construction
http://kbpedia.org/kko/rc/BuildingMaintenance,kko:isAbout,http://wikipedia.org/wiki/Facility_management
http://kbpedia.org/kko/rc/BuildingMaintenanceService,kko:isAbout,http://wikipedia.org/wiki/Facility_management
http://kbpedia.org/kko/rc/BushPilot,kko:isAbout,http://wikipedia.org/wiki/Bush_flying
http://kbpedia.org/kko/rc/BusinessAdministrationService,kko:isAbout,http://wikipedia.org/wiki/Business_administration
http://kbpedia.org/kko/rc/ByzantineGreekLanguage,kko:isAbout,http://wikipedia.org/wiki/Medieval_Greek
http://kbpedia.org/kko/rc/CableChannel,kko:isAbout,http://wikipedia.org/wiki/Cable_television
http://kbpedia.org/kko/rc/CAD_CAMSystem,kko:isAbout,http://wikipedia.org/wiki/Computer-aided_engineering
http://kbpedia.org/kko/rc/CambodianWriting,kko:isAbout,http://wikipedia.org/wiki/Khmer_script
http://kbpedia.org/kko/rc/CambrianGeochronology,kko:isAbout,http://wikipedia.org/wiki/Cambrian
http://kbpedia.org/kko/rc/CampingOutdoorEquipment,kko:isAbout,http://wikipedia.org/wiki/Outdoor_recreation
http://kbpedia.org/kko/rc/CanadianPerson,kko:isAbout,http://wikipedia.org/wiki/Canadians
http://kbpedia.org/kko/rc/Canoeist,kko:isAbout,http://wikipedia.org/wiki/Canoe
http://kbpedia.org/kko/rc/CarDealer,kko:isAbout,http://wikipedia.org/wiki/Car_dealership
