s,p,o
http://kbpedia.org/kko/rc/GeopoliticalEntity,owl:equivalentClass,http://dbpedia.org/ontology/GeopoliticalOrganisation
http://kbpedia.org/kko/rc/GeopoliticalEntityBySystemOfGovernment,owl:equivalentClass,http://dbpedia.org/ontology/GovernmentType
http://kbpedia.org/kko/rc/Ginkgo,owl:equivalentClass,http://dbpedia.org/ontology/Ginkgo
http://kbpedia.org/kko/rc/Glacier,owl:equivalentClass,http://dbpedia.org/ontology/Glacier
http://kbpedia.org/kko/rc/GnetopsidaClass,owl:equivalentClass,http://dbpedia.org/ontology/Gnetophytes
http://kbpedia.org/kko/rc/God,owl:equivalentClass,http://dbpedia.org/ontology/Deity
http://kbpedia.org/kko/rc/GolfCourse,owl:equivalentClass,http://dbpedia.org/ontology/GolfCourse
http://kbpedia.org/kko/rc/Golfer,owl:equivalentClass,http://dbpedia.org/ontology/GolfPlayer
http://kbpedia.org/kko/rc/GolfTournament,owl:equivalentClass,http://dbpedia.org/ontology/GolfTournament
http://kbpedia.org/kko/rc/GovernmentAgency,owl:equivalentClass,http://dbpedia.org/ontology/GovernmentAgency
http://kbpedia.org/kko/rc/Grape,owl:equivalentClass,http://dbpedia.org/ontology/Grape
http://kbpedia.org/kko/rc/Graveyard,owl:equivalentClass,http://dbpedia.org/ontology/Cemetery
http://kbpedia.org/kko/rc/GreenAlgae,owl:equivalentClass,http://dbpedia.org/ontology/GreenAlga
http://kbpedia.org/kko/rc/Guitar,owl:equivalentClass,http://dbpedia.org/ontology/Guitar
http://kbpedia.org/kko/rc/Guitarist,owl:equivalentClass,http://dbpedia.org/ontology/Guitarist
http://kbpedia.org/kko/rc/Gymnast,owl:equivalentClass,http://dbpedia.org/ontology/Gymnast
http://kbpedia.org/kko/rc/Historian,owl:equivalentClass,http://dbpedia.org/ontology/Historian
http://kbpedia.org/kko/rc/HistoricalSite,owl:equivalentClass,http://dbpedia.org/ontology/HistoricPlace
http://kbpedia.org/kko/rc/HistoricBuilding,owl:equivalentClass,http://dbpedia.org/ontology/HistoricBuilding
http://kbpedia.org/kko/rc/HistoricPeriod,owl:equivalentClass,http://dbpedia.org/ontology/HistoricalPeriod
http://kbpedia.org/kko/rc/HockeyTeam,owl:equivalentClass,http://dbpedia.org/ontology/HockeyTeam
http://kbpedia.org/kko/rc/Holiday,owl:equivalentClass,http://dbpedia.org/ontology/Holiday
http://kbpedia.org/kko/rc/HolyRomanEmperor,owl:equivalentClass,http://dbpedia.org/ontology/RomanEmperor
http://kbpedia.org/kko/rc/Horse,owl:equivalentClass,http://dbpedia.org/ontology/Horse
http://kbpedia.org/kko/rc/HorsebackRiding,owl:equivalentClass,http://dbpedia.org/ontology/HorseRiding
http://kbpedia.org/kko/rc/HorseRacingEvent,owl:equivalentClass,http://dbpedia.org/ontology/HorseRace
http://kbpedia.org/kko/rc/HospitalBuilding,owl:equivalentClass,http://dbpedia.org/ontology/Hospital
http://kbpedia.org/kko/rc/HotelBuilding,owl:equivalentClass,http://dbpedia.org/ontology/Hotel
http://kbpedia.org/kko/rc/HotSpring,owl:equivalentClass,http://dbpedia.org/ontology/HotSpring
http://kbpedia.org/kko/rc/HumanGivenName,owl:equivalentClass,http://dbpedia.org/ontology/GivenName
http://kbpedia.org/kko/rc/HumanSurname,owl:equivalentClass,http://dbpedia.org/ontology/Surname
http://kbpedia.org/kko/rc/IceHockeyPlayer,owl:equivalentClass,http://dbpedia.org/ontology/IceHockeyPlayer
http://kbpedia.org/kko/rc/Insect,owl:equivalentClass,http://dbpedia.org/ontology/Insect
http://kbpedia.org/kko/rc/InternationalOrganization,owl:equivalentClass,http://dbpedia.org/ontology/InternationalOrganisation
http://kbpedia.org/kko/rc/InternetMovieDatabase,owl:equivalentClass,http://dbpedia.org/ontology/Imdb
http://kbpedia.org/kko/rc/IrregularMilitaryForce,owl:equivalentClass,http://dbpedia.org/ontology/MemberResistanceMovement
http://kbpedia.org/kko/rc/Island,owl:equivalentClass,http://dbpedia.org/ontology/Island
http://kbpedia.org/kko/rc/Jockey,owl:equivalentClass,http://dbpedia.org/ontology/Jockey
http://kbpedia.org/kko/rc/Journalist,owl:equivalentClass,http://dbpedia.org/ontology/Journalist
