s,p,o
http://kbpedia.org/kko/rc/ACEInhibitor,kko:wikipedia-id,http://wikipedia.org/wiki/ACE_inhibitor
http://kbpedia.org/kko/rc/AceramarcaGracileOpossum,kko:wikipedia-id,http://wikipedia.org/wiki/Aceramarca_Gracile_Opossum
http://kbpedia.org/kko/rc/AcerComputer,kko:wikipedia-id,http://wikipedia.org/wiki/Acer_(company)
http://kbpedia.org/kko/rc/Acetabulum,kko:wikipedia-id,http://wikipedia.org/wiki/Acetabulum
http://kbpedia.org/kko/rc/Acetamide,kko:wikipedia-id,http://wikipedia.org/wiki/Acetamide
http://kbpedia.org/kko/rc/Acetaminophen,kko:wikipedia-id,http://wikipedia.org/wiki/Paracetamol
http://kbpedia.org/kko/rc/Acetaminophen,kko:wikipedia-id,http://wikipedia.org/wiki/Paracetamol
http://kbpedia.org/kko/rc/Acetate,kko:wikipedia-id,http://wikipedia.org/wiki/Acetate
http://kbpedia.org/kko/rc/AceticAcid,kko:wikipedia-id,http://wikipedia.org/wiki/Acetic_acid
http://kbpedia.org/kko/rc/AceticAnhydride,kko:wikipedia-id,http://wikipedia.org/wiki/Acetic_anhydride
http://kbpedia.org/kko/rc/Acetivibrio,kko:wikipedia-id,http://wikipedia.org/wiki/Acetivibrio
http://kbpedia.org/kko/rc/Acetone,kko:wikipedia-id,http://wikipedia.org/wiki/Acetone
http://kbpedia.org/kko/rc/AcetoneCyanohydrin,kko:wikipedia-id,http://wikipedia.org/wiki/Acetone_cyanohydrin
http://kbpedia.org/kko/rc/AcetylChloride,kko:wikipedia-id,http://wikipedia.org/wiki/Acetyl_chloride
http://kbpedia.org/kko/rc/Acetylcholine,kko:wikipedia-id,http://wikipedia.org/wiki/Acetylcholine
http://kbpedia.org/kko/rc/Acetylcholinesterase,kko:wikipedia-id,http://wikipedia.org/wiki/Acetylcholinesterase
http://kbpedia.org/kko/rc/AcetylCoenzymeA,kko:wikipedia-id,http://wikipedia.org/wiki/Acetyl-CoA
http://kbpedia.org/kko/rc/Acetyldihydrocodeine,kko:wikipedia-id,http://wikipedia.org/wiki/Acetyldihydrocodeine
http://kbpedia.org/kko/rc/Acetylene,kko:wikipedia-id,http://wikipedia.org/wiki/Acetylene
http://kbpedia.org/kko/rc/ACFRiverBasin,kko:wikipedia-id,http://wikipedia.org/wiki/ACF_River_Basin
http://kbpedia.org/kko/rc/Achaea,kko:wikipedia-id,http://wikipedia.org/wiki/Achaea
