s,p,o
http://kbpedia.org/kko/rc/Delta,kko:geo-names-feature-code,http://www.geonames.org/ontology#T.DLTA
http://kbpedia.org/kko/rc/DemilitarizedZone,kko:geo-names-feature-code,http://www.geonames.org/ontology#A.ZNB
http://kbpedia.org/kko/rc/Depression-Topographical,kko:geo-names-feature-code,http://www.geonames.org/ontology#T.DPR
http://kbpedia.org/kko/rc/Desert,kko:geo-names-feature-code,http://www.geonames.org/ontology#T.HMDA
http://kbpedia.org/kko/rc/DesertEcosystem,kko:geo-names-feature-code,http://www.geonames.org/ontology#T.DSRT
http://kbpedia.org/kko/rc/Dike,kko:geo-names-feature-code,http://www.geonames.org/ontology#S.DIKE
http://kbpedia.org/kko/rc/DiplomaticFacility,kko:geo-names-feature-code,http://www.geonames.org/ontology#S.DIP
http://kbpedia.org/kko/rc/Distributary,kko:geo-names-feature-code,http://www.geonames.org/ontology#H.STMD
http://kbpedia.org/kko/rc/Ditch,kko:geo-names-feature-code,http://www.geonames.org/ontology#H.DTCH
http://kbpedia.org/kko/rc/Dock,kko:geo-names-feature-code,http://www.geonames.org/ontology#H.DCK
http://kbpedia.org/kko/rc/DockingBasin,kko:geo-names-feature-code,http://www.geonames.org/ontology#H.DCKB
http://kbpedia.org/kko/rc/Dormitory,kko:geo-names-feature-code,http://www.geonames.org/ontology#S.BRKS
http://kbpedia.org/kko/rc/DrainageArea,kko:geo-names-feature-code,http://www.geonames.org/ontology#L.BSND
http://kbpedia.org/kko/rc/DrainageCanal,kko:geo-names-feature-code,http://www.geonames.org/ontology#H.CNLD
http://kbpedia.org/kko/rc/DrainageDitch,kko:geo-names-feature-code,http://www.geonames.org/ontology#H.DTCHD
http://kbpedia.org/kko/rc/DrainageDivide,kko:geo-names-feature-code,http://www.geonames.org/ontology#T.DVD
http://kbpedia.org/kko/rc/DryCreekBed,kko:geo-names-feature-code,http://www.geonames.org/ontology#H.WAD
http://kbpedia.org/kko/rc/DryDock,kko:geo-names-feature-code,http://www.geonames.org/ontology#S.DCKD
http://kbpedia.org/kko/rc/Dune,kko:geo-names-feature-code,http://www.geonames.org/ontology#T.DUNE
http://kbpedia.org/kko/rc/Enclave,kko:geo-names-feature-code,http://www.geonames.org/ontology#A.ZN
http://kbpedia.org/kko/rc/Escarpment,kko:geo-names-feature-code,http://www.geonames.org/ontology#T.SCRP
http://kbpedia.org/kko/rc/Escarpment-Undersea,kko:geo-names-feature-code,http://www.geonames.org/ontology#U.ESCU
http://kbpedia.org/kko/rc/Estate-LegalEntity,kko:geo-names-feature-code,http://www.geonames.org/ontology#S.EST
http://kbpedia.org/kko/rc/Estuary,kko:geo-names-feature-code,http://www.geonames.org/ontology#H.ESTY
http://kbpedia.org/kko/rc/ExperimentStation,kko:geo-names-feature-code,http://www.geonames.org/ontology#S.STNE
http://kbpedia.org/kko/rc/ExtractionTerrainFeatureType,kko:geo-names-feature-code,http://www.geonames.org/ontology#L.MNA
http://kbpedia.org/kko/rc/Facility-Agricultural,kko:geo-names-feature-code,http://www.geonames.org/ontology#S.AGRF
http://kbpedia.org/kko/rc/Facility-Construct,kko:geo-names-feature-code,http://www.geonames.org/ontology#S.FCL
http://kbpedia.org/kko/rc/Facility-Government-US,kko:geo-names-feature-code,http://www.geonames.org/ontology#S.USGE
http://kbpedia.org/kko/rc/FactoryBuildingComplex,kko:geo-names-feature-code,http://www.geonames.org/ontology#S.MFG
