s,p,o
http://kbpedia.org/kko/rc/BusinessPerson,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/BusinessPerson
http://kbpedia.org/kko/rc/BusLine,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/BusCompany
http://kbpedia.org/kko/rc/CabinetOffice,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/GovernmentCabinet
http://kbpedia.org/kko/rc/CalendarYear,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Year
http://kbpedia.org/kko/rc/Camera,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Camera
http://kbpedia.org/kko/rc/Canal,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Canal
http://kbpedia.org/kko/rc/Canton-Swiss,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Canton
http://kbpedia.org/kko/rc/Cape-Topographical,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Cape
http://kbpedia.org/kko/rc/CapitalCityOfRegion,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/CapitalOfRegion
http://kbpedia.org/kko/rc/CardGame,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/CardGame
http://kbpedia.org/kko/rc/CarRaceTrack,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Racecourse
http://kbpedia.org/kko/rc/Cartoon,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Cartoon
http://kbpedia.org/kko/rc/CartoonCharacter,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/ComicsCharacter
http://kbpedia.org/kko/rc/Cartoonist,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/ComicsCreator
http://kbpedia.org/kko/rc/Casino,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Casino
http://kbpedia.org/kko/rc/Castle,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Castle
http://kbpedia.org/kko/rc/Caterer-Person,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Caterer
http://kbpedia.org/kko/rc/Cave,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Cave
http://kbpedia.org/kko/rc/Celebrity,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Celebrity
http://kbpedia.org/kko/rc/CelestialBody,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/CelestialBody
http://kbpedia.org/kko/rc/Chancellor-HeadOfGovernment,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Chancellor
http://kbpedia.org/kko/rc/Chart,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/ChartsPlacements
http://kbpedia.org/kko/rc/Cheese,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Cheese
http://kbpedia.org/kko/rc/Chef,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Chef
http://kbpedia.org/kko/rc/ChemicalSubstanceType,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/ChemicalCompound
http://kbpedia.org/kko/rc/ChemicalSubstanceType,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/ChemicalSubstance
http://kbpedia.org/kko/rc/Christianity,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/ChristianDoctrine
http://kbpedia.org/kko/rc/Church-Building,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Church
http://kbpedia.org/kko/rc/City,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/City
http://kbpedia.org/kko/rc/Cleric,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Cleric
