count,size_1,kko_1,size_2,kko_2,,,,,,,,,,,,,
2288,23957,kko.RelationTypes,3345,kko.ContextualAttributes,,,,,,,,,,,,,
610,23957,kko.RelationTypes,3383,kko.PrimarySectorProduct,,,,,,,,,,,,,
1831,23957,kko.RelationTypes,3258,kko.TertiarySectorService,,,,,,,,,,,,,
2667,23957,kko.RelationTypes,3641,kko.Persons,,,,,,,,,,,,,
550,23957,kko.RelationTypes,2675,kko.NaturalMatter,,,,,,,,,,,,,
2300,23957,kko.RelationTypes,2300,kko.DirectRelations,,,,,,,,,,,,,
1821,23957,kko.RelationTypes,2063,kko.Facilities,,,,,,,,,,,,,
1562,23957,kko.RelationTypes,2108,kko.StructuredInfo,,,,,,,,,,,,,
1799,23957,kko.RelationTypes,1799,kko.LearningProcesses,,,,,,,,,,,,,
286,23957,kko.RelationTypes,2175,kko.FoodDrink,,,,,,,,,,,,,
1532,23957,kko.RelationTypes,1909,kko.WrittenInfo,,,,,,,,,,,,,
231,23957,kko.RelationTypes,2303,kko.Plants,,,,,,,,,,,,,
1159,23957,kko.RelationTypes,2079,kko.AreaRegion,,,,,,,,,,,,,
498,23957,kko.RelationTypes,1526,kko.AVInfo,,,,,,,,,,,,,
1,23957,kko.RelationTypes,1701,kko.Drugs,,,,,,,,,,,,,
502,23957,kko.RelationTypes,1500,kko.RepresentationTypes,,,,,,,,,,,,,
2048,23957,kko.RelationTypes,2049,kko.Geopolitical,,,,,,,,,,,,,
412,23957,kko.RelationTypes,1796,kko.NaturalSubstances,,,,,,,,,,,,,
636,23957,kko.RelationTypes,1456,kko.TopicsCategories,,,,,,,,,,,,,
1021,23957,kko.RelationTypes,1159,kko.EconomicSystems,,,,,,,,,,,,,
134,23957,kko.RelationTypes,881,kko.Chemistry,,,,,,,,,,,,,
483,23957,kko.RelationTypes,1085,kko.VisualInfo,,,,,,,,,,,,,
486,23957,kko.RelationTypes,1043,kko.Associatives,,,,,,,,,,,,,
261,23957,kko.RelationTypes,959,kko.NaturalPhenomena,,,,,,,,,,,,,
468,23957,kko.RelationTypes,918,kko.Denotatives,,,,,,,,,,,,,
341,23957,kko.RelationTypes,929,kko.OrganicChemistry,,,,,,,,,,,,,
883,23957,kko.RelationTypes,922,kko.Diseases,,,,,,,,,,,,,
40,23957,kko.RelationTypes,663,kko.Indexes,,,,,,,,,,,,,
649,23957,kko.RelationTypes,652,kko.InquiryMethods,,,,,,,,,,,,,
1,23957,kko.RelationTypes,508,kko.AtomsElements,,,,,,,,,,,,,
325,23957,kko.RelationTypes,560,kko.Times,,,,,,,,,,,,,
16,23957,kko.RelationTypes,453,kko.AudioInfo,,,,,,,,,,,,,
293,23957,kko.RelationTypes,295,kko.BiologicalProcesses,,,,,,,,,,,,,
4,23957,kko.RelationTypes,273,kko.Prokaryotes, rc.BacterialCellWall, rc.ProkaryoticCellWall, rc.Capsule_Bacterium},,,,,,,,,,
116,23957,kko.RelationTypes,179,kko.EmergentKnowledge,,,,,,,,,,,,,
0,23957,kko.RelationTypes,187,kko.ProtistsFungus,,,,,,,,,,,,,
6855,19662,kko.SecondarySectorProduct,21374,kko.OrganicMatter,,,,,,,,,,,,,
2158,19662,kko.SecondarySectorProduct,17628,kko.CopulativeRelations,,,,,,,,,,,,,
9636,19662,kko.SecondarySectorProduct,14707,kko.Shapes,,,,,,,,,,,,,
6377,19662,kko.SecondarySectorProduct,14257,kko.Methodeutic,,,,,,,,,,,,,
6369,19662,kko.SecondarySectorProduct,13831,kko.KnowledgeDomains,,,,,,,,,,,,,
2780,19662,kko.SecondarySectorProduct,11188,kko.AttributeTypes,,,,,,,,,,,,,
977,19662,kko.SecondarySectorProduct,9514,kko.ActionTypes,,,,,,,,,,,,,
4694,19662,kko.SecondarySectorProduct,9159,kko.Forms,,,,,,,,,,,,,
5902,19662,kko.SecondarySectorProduct,11013,kko.LivingThings,,,,,,,,,,,,,
453,19662,kko.SecondarySectorProduct,8142,kko.TimeTypes,,,,,,,,,,,,,
437,19662,kko.SecondarySectorProduct,7679,kko.EventTypes,,,,,,,,,,,,,
1457,19662,kko.SecondarySectorProduct,7727,kko.MediativeRelations,,,,,,,,,,,,,
1975,19662,kko.SecondarySectorProduct,7539,kko.AdjunctualAttributes,,,,,,,,,,,,,
0,19662,kko.SecondarySectorProduct,8662,kko.Agents,,,,,,,,,,,,,
5898,19662,kko.SecondarySectorProduct,9593,kko.Eukaryotes,,,,,,,,,,,,,
2708,19662,kko.SecondarySectorProduct,8063,kko.Places,,,,,,,,,,,,,
1401,19662,kko.SecondarySectorProduct,7049,kko.SituationTypes,,,,,,,,,,,,,
1737,19662,kko.SecondarySectorProduct,6050,kko.Information,,,,,,,,,,,,,
3635,19662,kko.SecondarySectorProduct,7087,kko.Animals,,,,,,,,,,,,,
149,19662,kko.SecondarySectorProduct,5524,kko.SocialSystems,,,,,,,,,,,,,
0,19662,kko.SecondarySectorProduct,4848,kko.Organizations,,,,,,,,,,,,,
111,19662,kko.SecondarySectorProduct,4486,kko.Society,,,,,,,,,,,,,
425,19662,kko.SecondarySectorProduct,3887,kko.IntrinsicAttributes,,,,,,,,,,,,,
517,19662,kko.SecondarySectorProduct,4396,kko.LocationPlace,,,,,,,,,,,,,
1121,19662,kko.SecondarySectorProduct,3345,kko.ContextualAttributes,,,,,,,,,,,,,
969,19662,kko.SecondarySectorProduct,3383,kko.PrimarySectorProduct,,,,,,,,,,,,,
784,19662,kko.SecondarySectorProduct,3258,kko.TertiarySectorService,,,,,,,,,,,,,
0,19662,kko.SecondarySectorProduct,3641,kko.Persons,,,,,,,,,,,,,
543,19662,kko.SecondarySectorProduct,2675,kko.NaturalMatter,,,,,,,,,,,,,
1085,19662,kko.SecondarySectorProduct,2300,kko.DirectRelations,,,,,,,,,,,,,
1164,19662,kko.SecondarySectorProduct,2063,kko.Facilities,,,,,,,,,,,,,
793,19662,kko.SecondarySectorProduct,2108,kko.StructuredInfo,,,,,,,,,,,,,
125,19662,kko.SecondarySectorProduct,1799,kko.LearningProcesses,,,,,,,,,,,,,
1893,19662,kko.SecondarySectorProduct,2175,kko.FoodDrink,,,,,,,,,,,,,
844,19662,kko.SecondarySectorProduct,1909,kko.WrittenInfo,,,,,,,,,,,,,
2218,19662,kko.SecondarySectorProduct,2303,kko.Plants,,,,,,,,,,,,,
73,19662,kko.SecondarySectorProduct,2079,kko.AreaRegion,,,,,,,,,,,,,
535,19662,kko.SecondarySectorProduct,1526,kko.AVInfo,,,,,,,,,,,,,
1566,19662,kko.SecondarySectorProduct,1701,kko.Drugs,,,,,,,,,,,,,
423,19662,kko.SecondarySectorProduct,1500,kko.RepresentationTypes,,,,,,,,,,,,,
0,19662,kko.SecondarySectorProduct,2049,kko.Geopolitical,,,,,,,,,,,,,
337,19662,kko.SecondarySectorProduct,1796,kko.NaturalSubstances,,,,,,,,,,,,,
1001,19662,kko.SecondarySectorProduct,1456,kko.TopicsCategories,,,,,,,,,,,,,
48,19662,kko.SecondarySectorProduct,1159,kko.EconomicSystems,,,,,,,,,,,,,
353,19662,kko.SecondarySectorProduct,881,kko.Chemistry,,,,,,,,,,,,,
515,19662,kko.SecondarySectorProduct,1085,kko.VisualInfo,,,,,,,,,,,,,
417,19662,kko.SecondarySectorProduct,1043,kko.Associatives,,,,,,,,,,,,,
133,19662,kko.SecondarySectorProduct,959,kko.NaturalPhenomena,,,,,,,,,,,,,
341,19662,kko.SecondarySectorProduct,918,kko.Denotatives,,,,,,,,,,,,,
123,19662,kko.SecondarySectorProduct,929,kko.OrganicChemistry,,,,,,,,,,,,,
6,19662,kko.SecondarySectorProduct,922,kko.Diseases, rc.ParaTableTennis, rc.WheelchairBasketballCompetition, rc.BloodPressure, rc.DisabilityRobot, rc.WheelchairBasketball},,,,,,,,
132,19662,kko.SecondarySectorProduct,663,kko.Indexes,,,,,,,,,,,,,
11,19662,kko.SecondarySectorProduct,652,kko.InquiryMethods, rc.AtomicModel, rc.AstronomySurvey, rc.EngineProblem, rc.RadarNetwork, rc.AstronomyProject, rc.ConsistencyModel, rc.RoboticsProject, rc.MineralModel, rc.VideoSurveillance, rc.SyntheticApertureRadar},,,
292,19662,kko.SecondarySectorProduct,508,kko.AtomsElements,,,,,,,,,,,,,
0,19662,kko.SecondarySectorProduct,560,kko.Times,,,,,,,,,,,,,
39,19662,kko.SecondarySectorProduct,453,kko.AudioInfo,,,,,,,,,,,,,
0,19662,kko.SecondarySectorProduct,295,kko.BiologicalProcesses,,,,,,,,,,,,,
0,19662,kko.SecondarySectorProduct,273,kko.Prokaryotes,,,,,,,,,,,,,
8,19662,kko.SecondarySectorProduct,179,kko.EmergentKnowledge, rc.AtomicModel, rc.Thesaurus, rc.ThesaurusProgram, rc.SymbolicsDocumentExaminer, rc.ConsistencyModel, rc.Cosmogony, rc.MineralModel},,,,,,
45,19662,kko.SecondarySectorProduct,187,kko.ProtistsFungus,,,,,,,,,,,,,
7990,21374,kko.OrganicMatter,17628,kko.CopulativeRelations,,,,,,,,,,,,,
7531,21374,kko.OrganicMatter,14707,kko.Shapes,,,,,,,,,,,,,
8360,21374,kko.OrganicMatter,14257,kko.Methodeutic,,,,,,,,,,,,,
8355,21374,kko.OrganicMatter,13831,kko.KnowledgeDomains,,,,,,,,,,,,,
3246,21374,kko.OrganicMatter,11188,kko.AttributeTypes,,,,,,,,,,,,,
2185,21374,kko.OrganicMatter,9514,kko.ActionTypes,,,,,,,,,,,,,
3544,21374,kko.OrganicMatter,9159,kko.Forms,,,,,,,,,,,,,
11013,21374,kko.OrganicMatter,11013,kko.LivingThings,,,,,,,,,,,,,
357,21374,kko.OrganicMatter,8142,kko.TimeTypes,,,,,,,,,,,,,
357,21374,kko.OrganicMatter,7679,kko.EventTypes,,,,,,,,,,,,,
2762,21374,kko.OrganicMatter,7727,kko.MediativeRelations,,,,,,,,,,,,,
3121,21374,kko.OrganicMatter,7539,kko.AdjunctualAttributes,,,,,,,,,,,,,
8662,21374,kko.OrganicMatter,8662,kko.Agents,,,,,,,,,,,,,
9593,21374,kko.OrganicMatter,9593,kko.Eukaryotes,,,,,,,,,,,,,
2151,21374,kko.OrganicMatter,8063,kko.Places,,,,,,,,,,,,,
2760,21374,kko.OrganicMatter,7049,kko.SituationTypes,,,,,,,,,,,,,
55,21374,kko.OrganicMatter,6050,kko.Information,,,,,,,,,,,,,
7087,21374,kko.OrganicMatter,7087,kko.Animals,,,,,,,,,,,,,
792,21374,kko.OrganicMatter,5524,kko.SocialSystems,,,,,,,,,,,,,
4848,21374,kko.OrganicMatter,4848,kko.Organizations,,,,,,,,,,,,,
768,21374,kko.OrganicMatter,4486,kko.Society,,,,,,,,,,,,,
1861,21374,kko.OrganicMatter,3887,kko.IntrinsicAttributes,,,,,,,,,,,,,
2077,21374,kko.OrganicMatter,4396,kko.LocationPlace,,,,,,,,,,,,,
41,21374,kko.OrganicMatter,3345,kko.ContextualAttributes,,,,,,,,,,,,,
1666,21374,kko.OrganicMatter,3383,kko.PrimarySectorProduct,,,,,,,,,,,,,
0,21374,kko.OrganicMatter,3258,kko.TertiarySectorService,,,,,,,,,,,,,
3641,21374,kko.OrganicMatter,3641,kko.Persons,,,,,,,,,,,,,
220,21374,kko.OrganicMatter,2675,kko.NaturalMatter,,,,,,,,,,,,,
1364,21374,kko.OrganicMatter,2300,kko.DirectRelations,,,,,,,,,,,,,
16,21374,kko.OrganicMatter,2063,kko.Facilities,,,,,,,,,,,,,
0,21374,kko.OrganicMatter,2108,kko.StructuredInfo,,,,,,,,,,,,,
23,21374,kko.OrganicMatter,1799,kko.LearningProcesses,,,,,,,,,,,,,
1722,21374,kko.OrganicMatter,2175,kko.FoodDrink,,,,,,,,,,,,,
0,21374,kko.OrganicMatter,1909,kko.WrittenInfo,,,,,,,,,,,,,
2303,21374,kko.OrganicMatter,2303,kko.Plants,,,,,,,,,,,,,
341,21374,kko.OrganicMatter,2079,kko.AreaRegion,,,,,,,,,,,,,
1,21374,kko.OrganicMatter,1526,kko.AVInfo,,,,,,,,,,,,,
288,21374,kko.OrganicMatter,1701,kko.Drugs,,,,,,,,,,,,,
1,21374,kko.OrganicMatter,1500,kko.RepresentationTypes,,,,,,,,,,,,,
2049,21374,kko.OrganicMatter,2049,kko.Geopolitical,,,,,,,,,,,,,
39,21374,kko.OrganicMatter,1796,kko.NaturalSubstances,,,,,,,,,,,,,
54,21374,kko.OrganicMatter,1456,kko.TopicsCategories,,,,,,,,,,,,,
0,21374,kko.OrganicMatter,1159,kko.EconomicSystems,,,,,,,,,,,,,
181,21374,kko.OrganicMatter,881,kko.Chemistry,,,,,,,,,,,,,
1,21374,kko.OrganicMatter,1085,kko.VisualInfo,,,,,,,,,,,,,
1,21374,kko.OrganicMatter,1043,kko.Associatives,,,,,,,,,,,,,
2,21374,kko.OrganicMatter,959,kko.NaturalPhenomena, rc.Panting},,,,,,,,,,,,
1,21374,kko.OrganicMatter,918,kko.Denotatives,,,,,,,,,,,,,
929,21374,kko.OrganicMatter,929,kko.OrganicChemistry,,,,,,,,,,,,,
922,21374,kko.OrganicMatter,922,kko.Diseases,,,,,,,,,,,,,
0,21374,kko.OrganicMatter,663,kko.Indexes,,,,,,,,,,,,,
4,21374,kko.OrganicMatter,652,kko.InquiryMethods, rc.UrineTest, rc.Voyeurism, rc.VisualThinking},,,,,,,,,,
1,21374,kko.OrganicMatter,508,kko.AtomsElements,,,,,,,,,,,,,
0,21374,kko.OrganicMatter,560,kko.Times,,,,,,,,,,,,,
0,21374,kko.OrganicMatter,453,kko.AudioInfo,,,,,,,,,,,,,
295,21374,kko.OrganicMatter,295,kko.BiologicalProcesses,,,,,,,,,,,,,
273,21374,kko.OrganicMatter,273,kko.Prokaryotes,,,,,,,,,,,,,
1,21374,kko.OrganicMatter,179,kko.EmergentKnowledge,,,,,,,,,,,,,
187,21374,kko.OrganicMatter,187,kko.ProtistsFungus,,,,,,,,,,,,,
1073,17628,kko.CopulativeRelations,14707,kko.Shapes,,,,,,,,,,,,,
1993,17628,kko.CopulativeRelations,14257,kko.Methodeutic,,,,,,,,,,,,,
1582,17628,kko.CopulativeRelations,13831,kko.KnowledgeDomains,,,,,,,,,,,,,
3544,17628,kko.CopulativeRelations,11188,kko.AttributeTypes,,,,,,,,,,,,,
9514,17628,kko.CopulativeRelations,9514,kko.ActionTypes,,,,,,,,,,,,,
1866,17628,kko.CopulativeRelations,9159,kko.Forms,,,,,,,,,,,,,
960,17628,kko.CopulativeRelations,11013,kko.LivingThings,,,,,,,,,,,,,
6563,17628,kko.CopulativeRelations,8142,kko.TimeTypes,,,,,,,,,,,,,
6368,17628,kko.CopulativeRelations,7679,kko.EventTypes,,,,,,,,,,,,,
3571,17628,kko.CopulativeRelations,7727,kko.MediativeRelations,,,,,,,,,,,,,
3039,17628,kko.CopulativeRelations,7539,kko.AdjunctualAttributes,,,,,,,,,,,,,
7181,17628,kko.CopulativeRelations,8662,kko.Agents,,,,,,,,,,,,,
845,17628,kko.CopulativeRelations,9593,kko.Eukaryotes,,,,,,,,,,,,,
2249,17628,kko.CopulativeRelations,8063,kko.Places,,,,,,,,,,,,,
2905,17628,kko.CopulativeRelations,7049,kko.SituationTypes,,,,,,,,,,,,,
2221,17628,kko.CopulativeRelations,6050,kko.Information,,,,,,,,,,,,,
822,17628,kko.CopulativeRelations,7087,kko.Animals,,,,,,,,,,,,,
2704,17628,kko.CopulativeRelations,5524,kko.SocialSystems,,,,,,,,,,,,,
4559,17628,kko.CopulativeRelations,4848,kko.Organizations,,,,,,,,,,,,,
1825,17628,kko.CopulativeRelations,4486,kko.Society,,,,,,,,,,,,,
1371,17628,kko.CopulativeRelations,3887,kko.IntrinsicAttributes,,,,,,,,,,,,,
2089,17628,kko.CopulativeRelations,4396,kko.LocationPlace,,,,,,,,,,,,,
532,17628,kko.CopulativeRelations,3345,kko.ContextualAttributes,,,,,,,,,,,,,
114,17628,kko.CopulativeRelations,3383,kko.PrimarySectorProduct,,,,,,,,,,,,,
1255,17628,kko.CopulativeRelations,3258,kko.TertiarySectorService,,,,,,,,,,,,,
2665,17628,kko.CopulativeRelations,3641,kko.Persons,,,,,,,,,,,,,
152,17628,kko.CopulativeRelations,2675,kko.NaturalMatter,,,,,,,,,,,,,
86,17628,kko.CopulativeRelations,2300,kko.DirectRelations,,,,,,,,,,,,,
87,17628,kko.CopulativeRelations,2063,kko.Facilities,,,,,,,,,,,,,
1557,17628,kko.CopulativeRelations,2108,kko.StructuredInfo,,,,,,,,,,,,,
1799,17628,kko.CopulativeRelations,1799,kko.LearningProcesses,,,,,,,,,,,,,
147,17628,kko.CopulativeRelations,2175,kko.FoodDrink,,,,,,,,,,,,,
1532,17628,kko.CopulativeRelations,1909,kko.WrittenInfo,,,,,,,,,,,,,
23,17628,kko.CopulativeRelations,2303,kko.Plants,,,,,,,,,,,,,
294,17628,kko.CopulativeRelations,2079,kko.AreaRegion,,,,,,,,,,,,,
477,17628,kko.CopulativeRelations,1526,kko.AVInfo,,,,,,,,,,,,,
0,17628,kko.CopulativeRelations,1701,kko.Drugs,,,,,,,,,,,,,
473,17628,kko.CopulativeRelations,1500,kko.RepresentationTypes,,,,,,,,,,,,,
2048,17628,kko.CopulativeRelations,2049,kko.Geopolitical,,,,,,,,,,,,,
15,17628,kko.CopulativeRelations,1796,kko.NaturalSubstances,,,,,,,,,,,,,
214,17628,kko.CopulativeRelations,1456,kko.TopicsCategories,,,,,,,,,,,,,
997,17628,kko.CopulativeRelations,1159,kko.EconomicSystems,,,,,,,,,,,,,
134,17628,kko.CopulativeRelations,881,kko.Chemistry,,,,,,,,,,,,,
462,17628,kko.CopulativeRelations,1085,kko.VisualInfo,,,,,,,,,,,,,
457,17628,kko.CopulativeRelations,1043,kko.Associatives,,,,,,,,,,,,,
236,17628,kko.CopulativeRelations,959,kko.NaturalPhenomena,,,,,,,,,,,,,
440,17628,kko.CopulativeRelations,918,kko.Denotatives,,,,,,,,,,,,,
321,17628,kko.CopulativeRelations,929,kko.OrganicChemistry,,,,,,,,,,,,,
92,17628,kko.CopulativeRelations,922,kko.Diseases,,,,,,,,,,,,,
36,17628,kko.CopulativeRelations,663,kko.Indexes,,,,,,,,,,,,,
643,17628,kko.CopulativeRelations,652,kko.InquiryMethods,,,,,,,,,,,,,
1,17628,kko.CopulativeRelations,508,kko.AtomsElements,,,,,,,,,,,,,
325,17628,kko.CopulativeRelations,560,kko.Times,,,,,,,,,,,,,
16,17628,kko.CopulativeRelations,453,kko.AudioInfo,,,,,,,,,,,,,
285,17628,kko.CopulativeRelations,295,kko.BiologicalProcesses,,,,,,,,,,,,,
0,17628,kko.CopulativeRelations,273,kko.Prokaryotes,,,,,,,,,,,,,
116,17628,kko.CopulativeRelations,179,kko.EmergentKnowledge,,,,,,,,,,,,,
0,17628,kko.CopulativeRelations,187,kko.ProtistsFungus,,,,,,,,,,,,,
6774,14707,kko.Shapes,14257,kko.Methodeutic,,,,,,,,,,,,,
6772,14707,kko.Shapes,13831,kko.KnowledgeDomains,,,,,,,,,,,,,
1487,14707,kko.Shapes,11188,kko.AttributeTypes,,,,,,,,,,,,,
376,14707,kko.Shapes,9514,kko.ActionTypes,,,,,,,,,,,,,
4158,14707,kko.Shapes,9159,kko.Forms,,,,,,,,,,,,,
6769,14707,kko.Shapes,11013,kko.LivingThings,,,,,,,,,,,,,
219,14707,kko.Shapes,8142,kko.TimeTypes,,,,,,,,,,,,,
203,14707,kko.Shapes,7679,kko.EventTypes,,,,,,,,,,,,,
1057,14707,kko.Shapes,7727,kko.MediativeRelations,,,,,,,,,,,,,
929,14707,kko.Shapes,7539,kko.AdjunctualAttributes,,,,,,,,,,,,,
3,14707,kko.Shapes,8662,kko.Agents, rc.Vampire, rc.AbominableSnowman},,,,,,,,,,,
6340,14707,kko.Shapes,9593,kko.Eukaryotes,,,,,,,,,,,,,
2509,14707,kko.Shapes,8063,kko.Places,,,,,,,,,,,,,
1056,14707,kko.Shapes,7049,kko.SituationTypes,,,,,,,,,,,,,
893,14707,kko.Shapes,6050,kko.Information,,,,,,,,,,,,,
6221,14707,kko.Shapes,7087,kko.Animals,,,,,,,,,,,,,
204,14707,kko.Shapes,5524,kko.SocialSystems,,,,,,,,,,,,,
0,14707,kko.Shapes,4848,kko.Organizations,,,,,,,,,,,,,
99,14707,kko.Shapes,4486,kko.Society,,,,,,,,,,,,,
307,14707,kko.Shapes,3887,kko.IntrinsicAttributes,,,,,,,,,,,,,
360,14707,kko.Shapes,4396,kko.LocationPlace,,,,,,,,,,,,,
645,14707,kko.Shapes,3345,kko.ContextualAttributes,,,,,,,,,,,,,
1471,14707,kko.Shapes,3383,kko.PrimarySectorProduct,,,,,,,,,,,,,
595,14707,kko.Shapes,3258,kko.TertiarySectorService,,,,,,,,,,,,,
2,14707,kko.Shapes,3641,kko.Persons, rc.AbominableSnowman},,,,,,,,,,,,
422,14707,kko.Shapes,2675,kko.NaturalMatter,,,,,,,,,,,,,
1795,14707,kko.Shapes,2300,kko.DirectRelations,,,,,,,,,,,,,
719,14707,kko.Shapes,2063,kko.Facilities,,,,,,,,,,,,,
373,14707,kko.Shapes,2108,kko.StructuredInfo,,,,,,,,,,,,,
108,14707,kko.Shapes,1799,kko.LearningProcesses,,,,,,,,,,,,,
617,14707,kko.Shapes,2175,kko.FoodDrink,,,,,,,,,,,,,
359,14707,kko.Shapes,1909,kko.WrittenInfo,,,,,,,,,,,,,
67,14707,kko.Shapes,2303,kko.Plants,,,,,,,,,,,,,
137,14707,kko.Shapes,2079,kko.AreaRegion,,,,,,,,,,,,,
544,14707,kko.Shapes,1526,kko.AVInfo,,,,,,,,,,,,,
232,14707,kko.Shapes,1701,kko.Drugs,,,,,,,,,,,,,
536,14707,kko.Shapes,1500,kko.RepresentationTypes,,,,,,,,,,,,,
0,14707,kko.Shapes,2049,kko.Geopolitical,,,,,,,,,,,,,
171,14707,kko.Shapes,1796,kko.NaturalSubstances,,,,,,,,,,,,,
646,14707,kko.Shapes,1456,kko.TopicsCategories,,,,,,,,,,,,,
106,14707,kko.Shapes,1159,kko.EconomicSystems,,,,,,,,,,,,,
144,14707,kko.Shapes,881,kko.Chemistry,,,,,,,,,,,,,
537,14707,kko.Shapes,1085,kko.VisualInfo,,,,,,,,,,,,,
532,14707,kko.Shapes,1043,kko.Associatives,,,,,,,,,,,,,
56,14707,kko.Shapes,959,kko.NaturalPhenomena,,,,,,,,,,,,,
530,14707,kko.Shapes,918,kko.Denotatives,,,,,,,,,,,,,
549,14707,kko.Shapes,929,kko.OrganicChemistry,,,,,,,,,,,,,
15,14707,kko.Shapes,922,kko.Diseases,,,,,,,,,,,,,
34,14707,kko.Shapes,663,kko.Indexes,,,,,,,,,,,,,
2,14707,kko.Shapes,652,kko.InquiryMethods, rc.SyntheticApertureRadar},,,,,,,,,,,,
150,14707,kko.Shapes,508,kko.AtomsElements,,,,,,,,,,,,,
0,14707,kko.Shapes,560,kko.Times,,,,,,,,,,,,,
9,14707,kko.Shapes,453,kko.AudioInfo, rc.AudioMixing, rc.PhonographRecord, rc.PhonographRecord_LP, rc.PhonographRecord_78, rc.CompactDisc_Audio, rc.JazzRadio, rc.MovieReel, rc.VideoHardware},,,,,
0,14707,kko.Shapes,295,kko.BiologicalProcesses,,,,,,,,,,,,,
273,14707,kko.Shapes,273,kko.Prokaryotes,,,,,,,,,,,,,
0,14707,kko.Shapes,179,kko.EmergentKnowledge,,,,,,,,,,,,,
52,14707,kko.Shapes,187,kko.ProtistsFungus,,,,,,,,,,,,,
13831,14257,kko.Methodeutic,13831,kko.KnowledgeDomains,,,,,,,,,,,,,
2242,14257,kko.Methodeutic,11188,kko.AttributeTypes,,,,,,,,,,,,,
1329,14257,kko.Methodeutic,9514,kko.ActionTypes,,,,,,,,,,,,,
1439,14257,kko.Methodeutic,9159,kko.Forms,,,,,,,,,,,,,
7821,14257,kko.Methodeutic,11013,kko.LivingThings,,,,,,,,,,,,,
1666,14257,kko.Methodeutic,8142,kko.TimeTypes,,,,,,,,,,,,,
1664,14257,kko.Methodeutic,7679,kko.EventTypes,,,,,,,,,,,,,
1153,14257,kko.Methodeutic,7727,kko.MediativeRelations,,,,,,,,,,,,,
2021,14257,kko.Methodeutic,7539,kko.AdjunctualAttributes,,,,,,,,,,,,,
34,14257,kko.Methodeutic,8662,kko.Agents,,,,,,,,,,,,,
7332,14257,kko.Methodeutic,9593,kko.Eukaryotes,,,,,,,,,,,,,
1045,14257,kko.Methodeutic,8063,kko.Places,,,,,,,,,,,,,
1138,14257,kko.Methodeutic,7049,kko.SituationTypes,,,,,,,,,,,,,
903,14257,kko.Methodeutic,6050,kko.Information,,,,,,,,,,,,,
5250,14257,kko.Methodeutic,7087,kko.Animals,,,,,,,,,,,,,
715,14257,kko.Methodeutic,5524,kko.SocialSystems,,,,,,,,,,,,,
20,14257,kko.Methodeutic,4848,kko.Organizations,,,,,,,,,,,,,
610,14257,kko.Methodeutic,4486,kko.Society,,,,,,,,,,,,,
754,14257,kko.Methodeutic,3887,kko.IntrinsicAttributes,,,,,,,,,,,,,
705,14257,kko.Methodeutic,4396,kko.LocationPlace,,,,,,,,,,,,,
291,14257,kko.Methodeutic,3345,kko.ContextualAttributes,,,,,,,,,,,,,
755,14257,kko.Methodeutic,3383,kko.PrimarySectorProduct,,,,,,,,,,,,,
1450,14257,kko.Methodeutic,3258,kko.TertiarySectorService,,,,,,,,,,,,,
11,14257,kko.Methodeutic,3641,kko.Persons, rc.Jomsvikings, rc.Viking_CultureType, rc.Norman, rc.Bigfoot, rc.ExtraterrestrialPerson, rc.Viking, rc.BrainwashingTheoryProponent, rc.HermaphroditeHuman, rc.Martian, rc.AbominableSnowman},,,
1016,14257,kko.Methodeutic,2675,kko.NaturalMatter,,,,,,,,,,,,,
423,14257,kko.Methodeutic,2300,kko.DirectRelations,,,,,,,,,,,,,
145,14257,kko.Methodeutic,2063,kko.Facilities,,,,,,,,,,,,,
248,14257,kko.Methodeutic,2108,kko.StructuredInfo,,,,,,,,,,,,,
745,14257,kko.Methodeutic,1799,kko.LearningProcesses,,,,,,,,,,,,,
818,14257,kko.Methodeutic,2175,kko.FoodDrink,,,,,,,,,,,,,
212,14257,kko.Methodeutic,1909,kko.WrittenInfo,,,,,,,,,,,,,
1897,14257,kko.Methodeutic,2303,kko.Plants,,,,,,,,,,,,,
988,14257,kko.Methodeutic,2079,kko.AreaRegion,,,,,,,,,,,,,
367,14257,kko.Methodeutic,1526,kko.AVInfo,,,,,,,,,,,,,
172,14257,kko.Methodeutic,1701,kko.Drugs,,,,,,,,,,,,,
337,14257,kko.Methodeutic,1500,kko.RepresentationTypes,,,,,,,,,,,,,
6,14257,kko.Methodeutic,2049,kko.Geopolitical, rc.AncientGreekCulture, rc.GeoparkInSouthAfrica, rc.CultOfDionysus, rc.GeoparkInHongKong, rc.CultOfApollo},,,,,,,,
784,14257,kko.Methodeutic,1796,kko.NaturalSubstances,,,,,,,,,,,,,
377,14257,kko.Methodeutic,1456,kko.TopicsCategories,,,,,,,,,,,,,
385,14257,kko.Methodeutic,1159,kko.EconomicSystems,,,,,,,,,,,,,
300,14257,kko.Methodeutic,881,kko.Chemistry,,,,,,,,,,,,,
362,14257,kko.Methodeutic,1085,kko.VisualInfo,,,,,,,,,,,,,
324,14257,kko.Methodeutic,1043,kko.Associatives,,,,,,,,,,,,,
173,14257,kko.Methodeutic,959,kko.NaturalPhenomena,,,,,,,,,,,,,
299,14257,kko.Methodeutic,918,kko.Denotatives,,,,,,,,,,,,,
526,14257,kko.Methodeutic,929,kko.OrganicChemistry,,,,,,,,,,,,,
37,14257,kko.Methodeutic,922,kko.Diseases,,,,,,,,,,,,,
