count,kko_1,kko_2,intersect RCs,,,,,,,,,,,,,,,,,,,
34,kko.FoodDrink,kko.OrganicChemistry,,,,,,,,,,,,,,,,,,,,
34,kko.KnowledgeDomains,kko.Agents,,,,,,,,,,,,,,,,,,,,
34,kko.KnowledgeDomains,kko.Diseases,,,,,,,,,,,,,,,,,,,,
34,kko.Methodeutic,kko.Agents,,,,,,,,,,,,,,,,,,,,
34,kko.Shapes,kko.Indexes,,,,,,,,,,,,,,,,,,,,
36,kko.CopulativeRelations,kko.Indexes,,,,,,,,,,,,,,,,,,,,
36,kko.Forms,kko.OrganicChemistry,,,,,,,,,,,,,,,,,,,,
36,kko.Places,kko.Information,,,,,,,,,,,,,,,,,,,,
37,kko.ActionTypes,kko.LocationPlace,,,,,,,,,,,,,,,,,,,,
37,kko.Methodeutic,kko.Diseases,,,,,,,,,,,,,,,,,,,,
38,kko.ContextualAttributes,kko.TopicsCategories,,,,,,,,,,,,,,,,,,,,
39,kko.FoodDrink,kko.Drugs,,,,,,,,,,,,,,,,,,,,
39,kko.OrganicMatter,kko.NaturalSubstances,,,,,,,,,,,,,,,,,,,,
39,kko.SecondarySectorProduct,kko.AudioInfo,,,,,,,,,,,,,,,,,,,,
40,kko.Associatives,kko.AudioInfo,,,,,,,,,,,,,,,,,,,,
40,kko.ContextualAttributes,kko.DirectRelations,,,,,,,,,,,,,,,,,,,,
40,kko.Denotatives,kko.AudioInfo,,,,,,,,,,,,,,,,,,,,
40,kko.Products,kko.AudioInfo,,,,,,,,,,,,,,,,,,,,
40,kko.RelationTypes,kko.Indexes,,,,,,,,,,,,,,,,,,,,
40,kko.SocialSystems,kko.InquiryMethods,,,,,,,,,,,,,,,,,,,,
41,kko.MediativeRelations,kko.VisualInfo,,,,,,,,,,,,,,,,,,,,
41,kko.MediativeRelations,kko.BiologicalProcesses,,,,,,,,,,,,,,,,,,,,
41,kko.OrganicMatter,kko.ContextualAttributes,,,,,,,,,,,,,,,,,,,,
41,kko.SituationTypes,kko.BiologicalProcesses,,,,,,,,,,,,,,,,,,,,
42,kko.MediativeRelations,kko.OrganicChemistry,,,,,,,,,,,,,,,,,,,,
42,kko.SituationTypes,kko.OrganicChemistry,,,,,,,,,,,,,,,,,,,,
44,kko.AdjunctualAttributes,kko.EmergentKnowledge,,,,,,,,,,,,,,,,,,,,
44,kko.AttributeTypes,kko.EmergentKnowledge,,,,,,,,,,,,,,,,,,,,
44,kko.DirectRelations,kko.TopicsCategories,,,,,,,,,,,,,,,,,,,,
45,kko.Artifacts,kko.ProtistsFungus,,,,,,,,,,,,,,,,,,,,
45,kko.Facilities,kko.TopicsCategories,,,,,,,,,,,,,,,,,,,,
45,kko.FoodDrink,kko.ProtistsFungus,,,,,,,,,,,,,,,,,,,,
45,kko.Information,kko.DirectRelations,,,,,,,,,,,,,,,,,,,,
45,kko.Products,kko.ProtistsFungus,,,,,,,,,,,,,,,,,,,,
45,kko.SecondarySectorProduct,kko.ProtistsFungus,,,,,,,,,,,,,,,,,,,,
46,kko.Artifacts,kko.Agents,,,,,,,,,,,,,,,,,,,,
46,kko.Information,kko.OrganicChemistry,,,,,,,,,,,,,,,,,,,,
47,kko.Chemistry,kko.OrganicChemistry,,,,,,,,,,,,,,,,,,,,
47,kko.MediativeRelations,kko.AVInfo,,,,,,,,,,,,,,,,,,,,
48,kko.Forms,kko.Drugs,,,,,,,,,,,,,,,,,,,,
48,kko.NaturalMatter,kko.OrganicChemistry,,,,,,,,,,,,,,,,,,,,
48,kko.SecondarySectorProduct,kko.EconomicSystems,,,,,,,,,,,,,,,,,,,,
48,kko.SituationTypes,kko.EconomicSystems,,,,,,,,,,,,,,,,,,,,
49,kko.Organizations,kko.Persons,,,,,,,,,,,,,,,,,,,,
49,kko.TertiarySectorService,kko.EmergentKnowledge,,,,,,,,,,,,,,,,,,,,
50,kko.Forms,kko.Organizations,,,,,,,,,,,,,,,,,,,,
50,kko.Organizations,kko.IntrinsicAttributes,,,,,,,,,,,,,,,,,,,,
51,kko.LearningProcesses,kko.Times,,,,,,,,,,,,,,,,,,,,
52,kko.MediativeRelations,kko.EconomicSystems,,,,,,,,,,,,,,,,,,,,
52,kko.MediativeRelations,kko.Times,,,,,,,,,,,,,,,,,,,,
52,kko.Shapes,kko.ProtistsFungus,,,,,,,,,,,,,,,,,,,,
53,kko.AttributeTypes,kko.Organizations,,,,,,,,,,,,,,,,,,,,
53,kko.MediativeRelations,kko.Associatives,,,,,,,,,,,,,,,,,,,,
53,kko.MediativeRelations,kko.Denotatives,,,,,,,,,,,,,,,,,,,,
54,kko.InquiryMethods,kko.EmergentKnowledge,,,,,,,,,,,,,,,,,,,,
54,kko.OrganicMatter,kko.TopicsCategories,,,,,,,,,,,,,,,,,,,,
54,kko.Products,kko.EmergentKnowledge,,,,,,,,,,,,,,,,,,,,
54,kko.SituationTypes,kko.Organizations,,,,,,,,,,,,,,,,,,,,
54,kko.StructuredInfo,kko.EmergentKnowledge,,,,,,,,,,,,,,,,,,,,
55,kko.OrganicMatter,kko.Information,,,,,,,,,,,,,,,,,,,,
56,kko.AdjunctualAttributes,kko.Diseases,,,,,,,,,,,,,,,,,,,,
56,kko.IntrinsicAttributes,kko.PrimarySectorProduct,,,,,,,,,,,,,,,,,,,,
56,kko.MediativeRelations,kko.Organizations,,,,,,,,,,,,,,,,,,,,
56,kko.Shapes,kko.NaturalPhenomena,,,,,,,,,,,,,,,,,,,,
57,kko.AttributeTypes,kko.Diseases,,,,,,,,,,,,,,,,,,,,
58,kko.ContextualAttributes,kko.NaturalMatter,,,,,,,,,,,,,,,,,,,,
58,kko.ContextualAttributes,kko.NaturalSubstances,,,,,,,,,,,,,,,,,,,,
58,kko.PrimarySectorProduct,kko.FoodDrink,,,,,,,,,,,,,,,,,,,,
59,kko.MediativeRelations,kko.RepresentationTypes,,,,,,,,,,,,,,,,,,,,
60,kko.TertiarySectorService,kko.TopicsCategories,,,,,,,,,,,,,,,,,,,,
61,kko.AdjunctualAttributes,kko.InquiryMethods,,,,,,,,,,,,,,,,,,,,
61,kko.MediativeRelations,kko.EmergentKnowledge,,,,,,,,,,,,,,,,,,,,
61,kko.SituationTypes,kko.EmergentKnowledge,,,,,,,,,,,,,,,,,,,,
61,kko.TertiarySectorService,kko.Indexes,,,,,,,,,,,,,,,,,,,,
62,kko.ContextualAttributes,kko.LearningProcesses,,,,,,,,,,,,,,,,,,,,
63,kko.IntrinsicAttributes,kko.TertiarySectorService,,,,,,,,,,,,,,,,,,,,
65,kko.ActionTypes,kko.Facilities,,,,,,,,,,,,,,,,,,,,
65,kko.LocationPlace,kko.TertiarySectorService,,,,,,,,,,,,,,,,,,,,
66,kko.Facilities,kko.NaturalSubstances,,,,,,,,,,,,,,,,,,,,
67,kko.Information,kko.PrimarySectorProduct,,,,,,,,,,,,,,,,,,,,
67,kko.NaturalMatter,kko.Facilities,,,,,,,,,,,,,,,,,,,,
67,kko.Shapes,kko.Plants,,,,,,,,,,,,,,,,,,,,
68,kko.TertiarySectorService,kko.NaturalPhenomena,,,,,,,,,,,,,,,,,,,,
69,kko.AdjunctualAttributes,kko.Times,,,,,,,,,,,,,,,,,,,,
69,kko.AttributeTypes,kko.InquiryMethods,,,,,,,,,,,,,,,,,,,,
69,kko.Information,kko.EmergentKnowledge,,,,,,,,,,,,,,,,,,,,
70,kko.Society,kko.LocationPlace,,,,,,,,,,,,,,,,,,,,
72,kko.SpaceTypes,kko.EmergentKnowledge,,,,,,,,,,,,,,,,,,,,
73,kko.Information,kko.Facilities,,,,,,,,,,,,,,,,,,,,
73,kko.SecondarySectorProduct,kko.AreaRegion,,,,,,,,,,,,,,,,,,,,
73,kko.SocialSystems,kko.LocationPlace,,,,,,,,,,,,,,,,,,,,
74,kko.EventTypes,kko.Diseases,,,,,,,,,,,,,,,,,,,,
74,kko.TertiarySectorService,kko.AreaRegion,,,,,,,,,,,,,,,,,,,,
74,kko.TimeTypes,kko.Diseases,,,,,,,,,,,,,,,,,,,,
76,kko.AdjunctualAttributes,kko.EconomicSystems,,,,,,,,,,,,,,,,,,,,
77,kko.AttributeTypes,kko.EconomicSystems,,,,,,,,,,,,,,,,,,,,
78,kko.ActionTypes,kko.NaturalMatter,,,,,,,,,,,,,,,,,,,,
78,kko.ActionTypes,kko.Chemistry,,,,,,,,,,,,,,,,,,,,
78,kko.IntrinsicAttributes,kko.Facilities,,,,,,,,,,,,,,,,,,,,
78,kko.Society,kko.Facilities,,,,,,,,,,,,,,,,,,,,
79,kko.SocialSystems,kko.Facilities,,,,,,,,,,,,,,,,,,,,
84,kko.ActionTypes,kko.EmergentKnowledge,,,,,,,,,,,,,,,,,,,,
86,kko.CopulativeRelations,kko.DirectRelations,,,,,,,,,,,,,,,,,,,,
87,kko.CopulativeRelations,kko.Facilities,,,,,,,,,,,,,,,,,,,,
87,kko.LivingThings,kko.TimeTypes,,,,,,,,,,,,,,,,,,,,
87,kko.LivingThings,kko.EventTypes,,,,,,,,,,,,,,,,,,,,
87,kko.TopicsCategories,kko.NaturalPhenomena,,,,,,,,,,,,,,,,,,,,
90,kko.Society,kko.AVInfo,,,,,,,,,,,,,,,,,,,,
90,kko.Society,kko.VisualInfo,,,,,,,,,,,,,,,,,,,,
91,kko.ActionTypes,kko.Diseases,,,,,,,,,,,,,,,,,,,,
91,kko.SituationTypes,kko.NaturalPhenomena,,,,,,,,,,,,,,,,,,,,
91,kko.TertiarySectorService,kko.WrittenInfo,,,,,,,,,,,,,,,,,,,,
92,kko.CopulativeRelations,kko.Diseases,,,,,,,,,,,,,,,,,,,,
92,kko.LocationPlace,kko.DirectRelations,,,,,,,,,,,,,,,,,,,,
94,kko.PrimarySectorProduct,kko.Plants,,,,,,,,,,,,,,,,,,,,
96,kko.TertiarySectorService,kko.StructuredInfo,,,,,,,,,,,,,,,,,,,,
97,kko.KnowledgeDomains,kko.Indexes,,,,,,,,,,,,,,,,,,,,
97,kko.Society,kko.RepresentationTypes,,,,,,,,,,,,,,,,,,,,
97,kko.Society,kko.Associatives,,,,,,,,,,,,,,,,,,,,
97,kko.Society,kko.Denotatives,,,,,,,,,,,,,,,,,,,,
98,kko.MediativeRelations,kko.NaturalPhenomena,,,,,,,,,,,,,,,,,,,,
98,kko.Methodeutic,kko.Indexes,,,,,,,,,,,,,,,,,,,,
99,kko.Shapes,kko.Society,,,,,,,,,,,,,,,,,,,,
102,kko.ContextualAttributes,kko.Associatives,,,,,,,,,,,,,,,,,,,,
102,kko.ContextualAttributes,kko.Denotatives,,,,,,,,,,,,,,,,,,,,
102,kko.MediativeRelations,kko.PrimarySectorProduct,,,,,,,,,,,,,,,,,,,,
102,kko.SituationTypes,kko.PrimarySectorProduct,,,,,,,,,,,,,,,,,,,,
104,kko.AVInfo,kko.EconomicSystems,,,,,,,,,,,,,,,,,,,,
104,kko.EconomicSystems,kko.VisualInfo,,,,,,,,,,,,,,,,,,,,
104,kko.EconomicSystems,kko.Denotatives,,,,,,,,,,,,,,,,,,,,
104,kko.LearningProcesses,kko.Denotatives,,,,,,,,,,,,,,,,,,,,
105,kko.AVInfo,kko.TopicsCategories,,,,,,,,,,,,,,,,,,,,
105,kko.EconomicSystems,kko.Associatives,,,,,,,,,,,,,,,,,,,,
105,kko.LearningProcesses,kko.Associatives,,,,,,,,,,,,,,,,,,,,
105,kko.PrimarySectorProduct,kko.AreaRegion,,,,,,,,,,,,,,,,,,,,
105,kko.RepresentationTypes,kko.TopicsCategories,,,,,,,,,,,,,,,,,,,,
105,kko.TopicsCategories,kko.VisualInfo,,,,,,,,,,,,,,,,,,,,
105,kko.TopicsCategories,kko.Associatives,,,,,,,,,,,,,,,,,,,,
105,kko.TopicsCategories,kko.Denotatives,,,,,,,,,,,,,,,,,,,,
106,kko.LearningProcesses,kko.RepresentationTypes,,,,,,,,,,,,,,,,,,,,
106,kko.Shapes,kko.EconomicSystems,,,,,,,,,,,,,,,,,,,,
107,kko.LearningProcesses,kko.VisualInfo,,,,,,,,,,,,,,,,,,,,
108,kko.Drugs,kko.OrganicChemistry,,,,,,,,,,,,,,,,,,,,
108,kko.Shapes,kko.LearningProcesses,,,,,,,,,,,,,,,,,,,,
109,kko.EventTypes,kko.EmergentKnowledge,,,,,,,,,,,,,,,,,,,,
109,kko.LearningProcesses,kko.AVInfo,,,,,,,,,,,,,,,,,,,,
109,kko.TimeTypes,kko.EmergentKnowledge,,,,,,,,,,,,,,,,,,,,
111,kko.SecondarySectorProduct,kko.Society,,,,,,,,,,,,,,,,,,,,
112,kko.MediativeRelations,kko.DirectRelations,,,,,,,,,,,,,,,,,,,,
112,kko.SituationTypes,kko.DirectRelations,,,,,,,,,,,,,,,,,,,,
112,kko.TertiarySectorService,kko.InquiryMethods,,,,,,,,,,,,,,,,,,,,
114,kko.CopulativeRelations,kko.PrimarySectorProduct,,,,,,,,,,,,,,,,,,,,
116,kko.Constituents,kko.EmergentKnowledge,,,,,,,,,,,,,,,,,,,,
116,kko.CopulativeRelations,kko.EmergentKnowledge,,,,,,,,,,,,,,,,,,,,
116,kko.RelationTypes,kko.EmergentKnowledge,,,,,,,,,,,,,,,,,,,,
116,kko.RepresentationTypes,kko.EconomicSystems,,,,,,,,,,,,,,,,,,,,
117,kko.Predications,kko.EmergentKnowledge,,,,,,,,,,,,,,,,,,,,
118,kko.Information,kko.TopicsCategories,,,,,,,,,,,,,,,,,,,,
120,kko.Products,kko.InquiryMethods,,,,,,,,,,,,,,,,,,,,
120,kko.TertiarySectorService,kko.Denotatives,,,,,,,,,,,,,,,,,,,,
122,kko.TertiarySectorService,kko.Associatives,,,,,,,,,,,,,,,,,,,,
123,kko.LearningProcesses,kko.WrittenInfo,,,,,,,,,,,,,,,,,,,,
123,kko.SecondarySectorProduct,kko.OrganicChemistry,,,,,,,,,,,,,,,,,,,,
124,kko.EventTypes,kko.Chemistry,,,,,,,,,,,,,,,,,,,,
124,kko.TimeTypes,kko.Chemistry,,,,,,,,,,,,,,,,,,,,
125,kko.SecondarySectorProduct,kko.LearningProcesses,,,,,,,,,,,,,,,,,,,,
126,kko.StructuredInfo,kko.LearningProcesses,,,,,,,,,,,,,,,,,,,,
128,kko.IntrinsicAttributes,kko.Plants,,,,,,,,,,,,,,,,,,,,
128,kko.Places,kko.Society,,,,,,,,,,,,,,,,,,,,
129,kko.ActionTypes,kko.Places,,,,,,,,,,,,,,,,,,,,
129,kko.EventTypes,kko.NaturalMatter,,,,,,,,,,,,,,,,,,,,
129,kko.TertiarySectorService,kko.RepresentationTypes,,,,,,,,,,,,,,,,,,,,
129,kko.TimeTypes,kko.NaturalMatter,,,,,,,,,,,,,,,,,,,,
131,kko.KnowledgeDomains,kko.AtomsElements,,,,,,,,,,,,,,,,,,,,
131,kko.KnowledgeDomains,kko.EmergentKnowledge,,,,,,,,,,,,,,,,,,,,
131,kko.Methodeutic,kko.AtomsElements,,,,,,,,,,,,,,,,,,,,
131,kko.Places,kko.SocialSystems,,,,,,,,,,,,,,,,,,,,
132,kko.SecondarySectorProduct,kko.Indexes,,,,,,,,,,,,,,,,,,,,
133,kko.SecondarySectorProduct,kko.NaturalPhenomena,,,,,,,,,,,,,,,,,,,,
134,kko.CopulativeRelations,kko.Chemistry,,,,,,,,,,,,,,,,,,,,
134,kko.Places,kko.PrimarySectorProduct,,,,,,,,,,,,,,,,,,,,
134,kko.RelationTypes,kko.Chemistry,,,,,,,,,,,,,,,,,,,,
137,kko.IntrinsicAttributes,kko.Indexes,,,,,,,,,,,,,,,,,,,,
137,kko.Shapes,kko.AreaRegion,,,,,,,,,,,,,,,,,,,,
138,kko.Forms,kko.Indexes,,,,,,,,,,,,,,,,,,,,
139,kko.EventTypes,kko.Times,,,,,,,,,,,,,,,,,,,,
139,kko.IntrinsicAttributes,kko.VisualInfo,,,,,,,,,,,,,,,,,,,,
139,kko.IntrinsicAttributes,kko.Denotatives,,,,,,,,,,,,,,,,,,,,
139,kko.Society,kko.ContextualAttributes,,,,,,,,,,,,,,,,,,,,
140,kko.Artifacts,kko.EmergentKnowledge,,,,,,,,,,,,,,,,,,,,
140,kko.IntrinsicAttributes,kko.AVInfo,,,,,,,,,,,,,,,,,,,,
140,kko.Products,kko.Indexes,,,,,,,,,,,,,,,,,,,,
140,kko.SocialSystems,kko.ContextualAttributes,,,,,,,,,,,,,,,,,,,,
141,kko.ActionTypes,kko.FoodDrink,,,,,,,,,,,,,,,,,,,,
143,kko.DirectRelations,kko.FoodDrink,,,,,,,,,,,,,,,,,,,,
143,kko.LivingThings,kko.OrganicChemistry,,,,,,,,,,,,,,,,,,,,
144,kko.Shapes,kko.Chemistry,,,,,,,,,,,,,,,,,,,,
144,kko.TertiarySectorService,kko.AVInfo,,,,,,,,,,,,,,,,,,,,
144,kko.TertiarySectorService,kko.VisualInfo,,,,,,,,,,,,,,,,,,,,
145,kko.KnowledgeDomains,kko.Facilities,,,,,,,,,,,,,,,,,,,,
145,kko.Methodeutic,kko.Facilities,,,,,,,,,,,,,,,,,,,,
147,kko.CopulativeRelations,kko.FoodDrink,,,,,,,,,,,,,,,,,,,,
149,kko.AdjunctualAttributes,kko.Indexes,,,,,,,,,,,,,,,,,,,,
149,kko.IntrinsicAttributes,kko.NaturalPhenomena,,,,,,,,,,,,,,,,,,,,
149,kko.SecondarySectorProduct,kko.SocialSystems,,,,,,,,,,,,,,,,,,,,
150,kko.AdjunctualAttributes,kko.DirectRelations,,,,,,,,,,,,,,,,,,,,
150,kko.Information,kko.IntrinsicAttributes,,,,,,,,,,,,,,,,,,,,
150,kko.Shapes,kko.AtomsElements,,,,,,,,,,,,,,,,,,,,
151,kko.IntrinsicAttributes,kko.Associatives,,,,,,,,,,,,,,,,,,,,
152,kko.AdjunctualAttributes,kko.BiologicalProcesses,,,,,,,,,,,,,,,,,,,,
152,kko.AttributeTypes,kko.BiologicalProcesses,,,,,,,,,,,,,,,,,,,,
152,kko.CopulativeRelations,kko.NaturalMatter,,,,,,,,,,,,,,,,,,,,
152,kko.IntrinsicAttributes,kko.RepresentationTypes,,,,,,,,,,,,,,,,,,,,
155,kko.Products,kko.NaturalPhenomena,,,,,,,,,,,,,,,,,,,,
156,kko.ActionTypes,kko.Denotatives,,,,,,,,,,,,,,,,,,,,
156,kko.AdjunctualAttributes,kko.WrittenInfo,,,,,,,,,,,,,,,,,,,,
156,kko.Concepts,kko.EmergentKnowledge,,,,,,,,,,,,,,,,,,,,
156,kko.ConceptualSystems,kko.EmergentKnowledge,,,,,,,,,,,,,,,,,,,,
157,kko.ActionTypes,kko.NaturalPhenomena,,,,,,,,,,,,,,,,,,,,
157,kko.AdjunctualAttributes,kko.OrganicChemistry,,,,,,,,,,,,,,,,,,,,
157,kko.AttributeTypes,kko.OrganicChemistry,,,,,,,,,,,,,,,,,,,,
157,kko.ContextualAttributes,kko.VisualInfo,,,,,,,,,,,,,,,,,,,,
160,kko.ActionTypes,kko.VisualInfo,,,,,,,,,,,,,,,,,,,,
161,kko.AdjunctualAttributes,kko.Associatives,,,,,,,,,,,,,,,,,,,,
161,kko.AdjunctualAttributes,kko.Denotatives,,,,,,,,,,,,,,,,,,,,
161,kko.AttributeTypes,kko.WrittenInfo,,,,,,,,,,,,,,,,,,,,
163,kko.IntrinsicAttributes,kko.DirectRelations,,,,,,,,,,,,,,,,,,,,
164,kko.Forms,kko.EventTypes,,,,,,,,,,,,,,,,,,,,
165,kko.ActionTypes,kko.Associatives,,,,,,,,,,,,,,,,,,,,
166,kko.Constituents,kko.AtomsElements,,,,,,,,,,,,,,,,,,,,
166,kko.SpaceTypes,kko.AtomsElements,,,,,,,,,,,,,,,,,,,,
168,kko.ActionTypes,kko.TopicsCategories,,,,,,,,,,,,,,,,,,,,
168,kko.AdjunctualAttributes,kko.StructuredInfo,,,,,,,,,,,,,,,,,,,,
168,kko.AdjunctualAttributes,kko.VisualInfo,,,,,,,,,,,,,,,,,,,,
168,kko.EventTypes,kko.IntrinsicAttributes,,,,,,,,,,,,,,,,,,,,
168,kko.Forms,kko.TertiarySectorService,,,,,,,,,,,,,,,,,,,,
169,kko.Forms,kko.Denotatives,,,,,,,,,,,,,,,,,,,,
169,kko.NaturalSubstances,kko.Chemistry,,,,,,,,,,,,,,,,,,,,
170,kko.ActionTypes,kko.AVInfo,,,,,,,,,,,,,,,,,,,,
170,kko.KnowledgeDomains,kko.NaturalPhenomena,,,,,,,,,,,,,,,,,,,,
171,kko.Forms,kko.AVInfo,,,,,,,,,,,,,,,,,,,,
171,kko.Forms,kko.VisualInfo,,,,,,,,,,,,,,,,,,,,
171,kko.Shapes,kko.NaturalSubstances,,,,,,,,,,,,,,,,,,,,
172,kko.AdjunctualAttributes,kko.AVInfo,,,,,,,,,,,,,,,,,,,,
172,kko.KnowledgeDomains,kko.Drugs,,,,,,,,,,,,,,,,,,,,
172,kko.Methodeutic,kko.Drugs,,,,,,,,,,,,,,,,,,,,
173,kko.AttributeTypes,kko.StructuredInfo,,,,,,,,,,,,,,,,,,,,
173,kko.Methodeutic,kko.NaturalPhenomena,,,,,,,,,,,,,,,,,,,,
174,kko.AdjunctualAttributes,kko.RepresentationTypes,,,,,,,,,,,,,,,,,,,,
176,kko.EventTypes,kko.TopicsCategories,,,,,,,,,,,,,,,,,,,,
176,kko.TimeTypes,kko.TopicsCategories,,,,,,,,,,,,,,,,,,,,
177,kko.Forms,kko.NaturalPhenomena,,,,,,,,,,,,,,,,,,,,
177,kko.TopicsCategories,kko.Chemistry,,,,,,,,,,,,,,,,,,,,
179,kko.ActionTypes,kko.RepresentationTypes,,,,,,,,,,,,,,,,,,,,
179,kko.Manifestations,kko.EmergentKnowledge,,,,,,,,,,,,,,,,,,,,
179,kko.Methodeutic,kko.EmergentKnowledge,,,,,,,,,,,,,,,,,,,,
179,kko.Symbolic,kko.EmergentKnowledge,,,,,,,,,,,,,,,,,,,,
179,kko.Systems,kko.EmergentKnowledge,,,,,,,,,,,,,,,,,,,,
180,kko.Forms,kko.TimeTypes,,,,,,,,,,,,,,,,,,,,
181,kko.Forms,kko.Associatives,,,,,,,,,,,,,,,,,,,,
181,kko.OrganicMatter,kko.Chemistry,,,,,,,,,,,,,,,,,,,,
181,kko.VisualInfo,kko.NaturalPhenomena,,,,,,,,,,,,,,,,,,,,
183,kko.Forms,kko.RepresentationTypes,,,,,,,,,,,,,,,,,,,,
185,kko.KnowledgeDomains,kko.ProtistsFungus,,,,,,,,,,,,,,,,,,,,
185,kko.Methodeutic,kko.ProtistsFungus,,,,,,,,,,,,,,,,,,,,
187,kko.Concepts,kko.ProtistsFungus,,,,,,,,,,,,,,,,,,,,
187,kko.ConceptualSystems,kko.ProtistsFungus,,,,,,,,,,,,,,,,,,,,
187,kko.Constituents,kko.ProtistsFungus,,,,,,,,,,,,,,,,,,,,
187,kko.Eukaryotes,kko.ProtistsFungus,,,,,,,,,,,,,,,,,,,,
187,kko.LivingThings,kko.ProtistsFungus,,,,,,,,,,,,,,,,,,,,
187,kko.Manifestations,kko.ProtistsFungus,,,,,,,,,,,,,,,,,,,,
187,kko.OrganicMatter,kko.ProtistsFungus,,,,,,,,,,,,,,,,,,,,
187,kko.SpaceTypes,kko.Chemistry,,,,,,,,,,,,,,,,,,,,
187,kko.SpaceTypes,kko.ProtistsFungus,,,,,,,,,,,,,,,,,,,,
187,kko.Symbolic,kko.ProtistsFungus,,,,,,,,,,,,,,,,,,,,
187,kko.Systems,kko.ProtistsFungus,,,,,,,,,,,,,,,,,,,,
188,kko.IntrinsicAttributes,kko.ContextualAttributes,,,,,,,,,,,,,,,,,,,,
191,kko.TimeTypes,kko.IntrinsicAttributes,,,,,,,,,,,,,,,,,,,,
192,kko.ContextualAttributes,kko.AreaRegion,,,,,,,,,,,,,,,,,,,,
193,kko.SocialSystems,kko.AVInfo,,,,,,,,,,,,,,,,,,,,
193,kko.SocialSystems,kko.VisualInfo,,,,,,,,,,,,,,,,,,,,
193,kko.VisualInfo,kko.Indexes,,,,,,,,,,,,,,,,,,,,
194,kko.Forms,kko.Information,,,,,,,,,,,,,,,,,,,,
200,kko.ActionTypes,kko.OrganicChemistry,,,,,,,,,,,,,,,,,,,,
200,kko.ActionTypes,kko.BiologicalProcesses,,,,,,,,,,,,,,,,,,,,
200,kko.AttributeTypes,kko.Denotatives,,,,,,,,,,,,,,,,,,,,
200,kko.Facilities,kko.AreaRegion,,,,,,,,,,,,,,,,,,,,
200,kko.SocialSystems,kko.Denotatives,,,,,,,,,,,,,,,,,,,,
201,kko.Artifacts,kko.InquiryMethods,,,,,,,,,,,,,,,,,,,,
201,kko.Places,kko.DirectRelations,,,,,,,,,,,,,,,,,,,,
201,kko.SocialSystems,kko.Associatives,,,,,,,,,,,,,,,,,,,,
203,kko.Shapes,kko.EventTypes,,,,,,,,,,,,,,,,,,,,
204,kko.Shapes,kko.SocialSystems,,,,,,,,,,,,,,,,,,,,
208,kko.Denotatives,kko.Indexes,,,,,,,,,,,,,,,,,,,,
209,kko.Associatives,kko.Indexes,,,,,,,,,,,,,,,,,,,,
210,kko.KnowledgeDomains,kko.WrittenInfo,,,,,,,,,,,,,,,,,,,,
212,kko.AttributeTypes,kko.Associatives,,,,,,,,,,,,,,,,,,,,
212,kko.Methodeutic,kko.WrittenInfo,,,,,,,,,,,,,,,,,,,,
212,kko.SocialSystems,kko.RepresentationTypes,,,,,,,,,,,,,,,,,,,,
213,kko.DirectRelations,kko.Plants,,,,,,,,,,,,,,,,,,,,
213,kko.Places,kko.TertiarySectorService,,,,,,,,,,,,,,,,,,,,
214,kko.CopulativeRelations,kko.TopicsCategories,,,,,,,,,,,,,,,,,,,,
215,kko.Chemistry,kko.AtomsElements,,,,,,,,,,,,,,,,,,,,
217,kko.Associatives,kko.NaturalPhenomena,,,,,,,,,,,,,,,,,,,,
217,kko.NaturalPhenomena,kko.Denotatives,,,,,,,,,,,,,,,,,,,,
219,kko.Drugs,kko.Chemistry,,,,,,,,,,,,,,,,,,,,
219,kko.NaturalMatter,kko.Drugs,,,,,,,,,,,,,,,,,,,,
219,kko.Shapes,kko.TimeTypes,,,,,,,,,,,,,,,,,,,,
220,kko.OrganicMatter,kko.NaturalMatter,,,,,,,,,,,,,,,,,,,,
221,kko.SituationTypes,kko.Society,,,,,,,,,,,,,,,,,,,,
222,kko.AdjunctualAttributes,kko.Facilities,,,,,,,,,,,,,,,,,,,,
225,kko.AdjunctualAttributes,kko.LearningProcesses,,,,,,,,,,,,,,,,,,,,
231,kko.RelationTypes,kko.Plants,,,,,,,,,,,,,,,,,,,,
232,kko.Information,kko.InquiryMethods,,,,,,,,,,,,,,,,,,,,
232,kko.Shapes,kko.Drugs,,,,,,,,,,,,,,,,,,,,
234,kko.AttributeTypes,kko.DirectRelations,,,,,,,,,,,,,,,,,,,,
236,kko.CopulativeRelations,kko.NaturalPhenomena,,,,,,,,,,,,,,,,,,,,
237,kko.DirectRelations,kko.Facilities,,,,,,,,,,,,,,,,,,,,
238,kko.TertiarySectorService,kko.Facilities,,,,,,,,,,,,,,,,,,,,
243,kko.KnowledgeDomains,kko.StructuredInfo,,,,,,,,,,,,,,,,,,,,
244,kko.SpaceTypes,kko.EconomicSystems,,,,,,,,,,,,,,,,,,,,
247,kko.IntrinsicAttributes,kko.FoodDrink,,,,,,,,,,,,,,,,,,,,
248,kko.Methodeutic,kko.StructuredInfo,,,,,,,,,,,,,,,,,,,,
255,kko.AttributeTypes,kko.VisualInfo,,,,,,,,,,,,,,,,,,,,
258,kko.ContextualAttributes,kko.TertiarySectorService,,,,,,,,,,,,,,,,,,,,
261,kko.RelationTypes,kko.NaturalPhenomena,,,,,,,,,,,,,,,,,,,,
264,kko.KnowledgeDomains,kko.InquiryMethods,,,,,,,,,,,,,,,,,,,,
